name,country,latitude,longitude,timezone,population,region
East Highland Park,US,37.58098,-77.40693,America/New_York,14796,VA
Emporia,US,36.68598,-77.54248,America/New_York,5496,VA
Ettrick,US,37.24015,-77.42998,America/New_York,6682,VA
Fairfax,US,38.84622,-77.30637,America/New_York,24013,VA
Fairfax Station,US,38.80095,-77.32554,America/New_York,12030,VA
Falls Church,US,38.88233,-77.17109,America/New_York,13892,VA
Farmville,US,37.3021,-78.39194,America/New_York,8169,VA
Fishersville,US,38.09902,-78.96919,America/New_York,7462,VA
Floris,US,38.93706,-77.41277,America/New_York,8375,VA
Forest,US,37.36375,-79.28975,America/New_York,9106,VA
Fort Lee,US,37.4957,-77.33526,America/New_York,7520,VA
Franconia,US,38.78206,-77.14637,America/New_York,18245,VA
Franklin,US,36.67765,-76.92246,America/New_York,8490,VA
Fredericksburg,US,38.30318,-77.46054,America/New_York,28118,VA
Front Royal,US,38.91817,-78.19444,America/New_York,15070,VA
Gainesville,US,38.79567,-77.61388,America/New_York,11481,VA
Galax,US,36.66124,-80.92397,America/New_York,6914,VA
Glen Allen,US,37.66598,-77.50637,America/New_York,14774,VA
Gloucester Point,US,37.25403,-76.49689,America/New_York,9402,VA
Great Falls,US,38.99817,-77.28832,America/New_York,15427,VA
Greenbriar,US,38.87345,-77.40082,America/New_York,8166,VA
Groveton,US,38.76734,-77.0847,America/New_York,14598,VA
Hampton,US,37.02987,-76.34522,America/New_York,136454,VA
Harrisonburg,US,38.44957,-78.86892,America/New_York,52538,VA
Herndon,US,38.96955,-77.3861,America/New_York,24568,VA
Highland Springs,US,37.54598,-77.32776,America/New_York,15711,VA
Hollins,US,37.34125,-79.9431,America/New_York,14673,VA
Hollymead,US,38.11708,-78.44168,America/New_York,7690,VA
Hopewell,US,37.30432,-77.2872,America/New_York,22378,VA
Huntington,US,38.79234,-77.07081,America/New_York,11267,VA
Hybla Valley,US,38.74761,-77.08303,America/New_York,15801,VA
Idylwood,US,38.89511,-77.21165,America/New_York,17288,VA
Independent Hill,US,38.63595,-77.43776,America/New_York,7419,VA
Lake Barcroft,US,38.84789,-77.15581,America/New_York,9558,VA
Lake Monticello,US,37.9232,-78.33473,America/New_York,9920,VA
Lake Ridge,US,38.68789,-77.29776,America/New_York,41058,VA
Lakeside,US,37.60765,-77.47693,America/New_York,11849,VA
Laurel,US,37.64292,-77.50887,America/New_York,16713,VA
Leesburg,US,39.11566,-77.5636,America/New_York,51209,VA
Lexington,US,37.78402,-79.44282,America/New_York,7262,VA
Lincolnia,US,38.81845,-77.14331,America/New_York,22855,VA
Linton Hall,US,38.75984,-77.57499,America/New_York,35725,VA
Lorton,US,38.70428,-77.22776,America/New_York,18610,VA
Lowes Island,US,39.05983,-77.35221,America/New_York,10756,VA
Lynchburg,US,37.41375,-79.14225,America/New_York,79812,VA
Madison Heights,US,37.43098,-79.12308,America/New_York,11285,VA
Manassas,US,38.75095,-77.47527,America/New_York,41764,VA
Manassas Park,US,38.784,-77.46971,America/New_York,15726,VA
Mantua,US,38.85372,-77.25943,America/New_York,7135,VA
Marion,US,36.83484,-81.51484,America/New_York,5957,VA
Martinsville,US,36.69153,-79.87254,America/New_York,13645,VA
McLean,US,38.93428,-77.17748,America/New_York,48115,VA
Mechanicsville,US,37.60876,-77.37331,America/New_York,36348,VA
Merrifield,US,38.87428,-77.22693,America/New_York,15212,VA
Midlothian,US,37.50598,-77.64916,America/New_York,18320,VA
Montclair,US,38.61095,-77.33971,America/New_York,19570,VA
Montrose,US,37.5207,-77.37831,America/New_York,7993,VA
New Baltimore,US,38.76734,-77.72833,America/New_York,8119,VA
Newington,US,38.73845,-77.18498,America/New_York,12943,VA
Newport News,US,36.98038,-76.42975,America/New_York,182385,VA
Norfolk,US,36.84681,-76.28522,America/New_York,246393,VA
North Springfield,US,38.80428,-77.2047,America/New_York,7274,VA
Oakton,US,38.88095,-77.30082,America/New_York,34166,VA
Petersburg,US,37.22793,-77.40193,America/New_York,32477,VA
Pimmit Hills,US,38.91289,-77.20081,America/New_York,6094,VA
Poquoson,US,37.12237,-76.34578,America/New_York,12059,VA
Portsmouth,US,36.83543,-76.29827,America/New_York,96201,VA
Portsmouth Heights,US,36.82098,-76.36883,America/New_York,99049,VA
Potomac Mills,US,38.64595,-77.29415,America/New_York,5614,VA
Pulaski,US,37.0479,-80.77979,America/New_York,8890,VA
Purcellville,US,39.13677,-77.71472,America/New_York,9232,VA
Radford,US,37.13179,-80.57645,America/New_York,17403,VA
Reston,US,38.96872,-77.3411,America/New_York,58404,VA
Richmond,US,37.55376,-77.46026,America/New_York,226610,VA
Richlands,US,37.09317,-81.79373,America/New_York,5504,VA
Roanoke,US,37.27097,-79.94143,America/New_York,100011,VA
Rose Hill,US,38.78872,-77.11276,America/New_York,20226,VA
Rosslyn,US,38.89678,-77.07248,America/New_York,9599,VA
Salem,US,37.29347,-80.05476,America/New_York,25432,VA
Sandston,US,37.52348,-77.31581,America/New_York,7571,VA
Seven Corners,US,38.87206,-77.15526,America/New_York,9255,VA
Short Pump,US,37.65042,-77.61249,America/New_York,24729,VA
Smithfield,US,36.98237,-76.63107,America/New_York,8364,VA
South Boston,US,36.69875,-78.9014,America/New_York,7976,VA
South Riding,US,38.92094,-77.50388,America/New_York,24256,VA
South Suffolk,US,36.71709,-76.59023,America/New_York,80690,VA
Springfield,US,38.78928,-77.1872,America/New_York,30484,VA
Staunton,US,38.14991,-79.0732,America/New_York,24416,VA
Sterling,US,39.00622,-77.4286,America/New_York,27822,VA
Strasburg,US,38.98872,-78.35862,America/New_York,6586,VA
Stuarts Draft,US,38.03014,-79.03364,America/New_York,9235,VA
Sudley,US,38.79289,-77.49749,America/New_York,16203,VA
Suffolk,US,36.72836,-76.58496,America/New_York,88161,VA
Sugarland Run,US,39.03761,-77.37526,America/New_York,11799,VA
Timberlake,US,37.3207,-79.25753,America/New_York,12183,VA
Triangle,US,38.54679,-77.33665,America/New_York,8188,VA
Tuckahoe,US,37.59015,-77.55638,America/New_York,44990,VA
Tysons,US,38.91872,-77.23109,America/New_York,19627,VA
Vienna,US,38.90122,-77.26526,America/New_York,16522,VA
Vinton,US,37.28097,-79.89698,America/New_York,8231,VA
Virginia Beach,US,36.85293,-75.97799,America/New_York,452745,VA
Warrenton,US,38.71345,-77.79527,America/New_York,9897,VA
Waynesboro,US,38.06847,-78.88947,America/New_York,21491,VA
West Gate,US,38.78289,-77.49749,America/New_York,8046,VA
West Lynchburg,US,37.4032,-79.17808,America/New_York,65517,VA
West Springfield,US,38.77261,-77.22109,America/New_York,22460,VA
Williamsburg,US,37.2707,-76.70746,America/New_York,15052,VA
Winchester,US,39.18566,-78.16333,America/New_York,27284,VA
Wolf Trap,US,38.93983,-77.28609,America/New_York,16131,VA
Woodlawn,US,38.71678,-77.13276,America/New_York,20804,VA
Woodstock,US,38.88178,-78.50584,America/New_York,5248,VA
Wyndham,US,37.69848,-77.61249,America/New_York,9785,VA
Wytheville,US,36.94845,-81.08481,America/New_York,8115,VA
Yorkshire,US,38.79317,-77.44777,America/New_York,7541,VA
Augusta,US,39.29538,-78.63779,America/New_York,5734,WV
Beckley,US,37.77817,-81.18816,America/New_York,17056,WV
Bluefield,US,37.26984,-81.22232,America/New_York,10323,WV
Bridgeport,US,39.28648,-80.2562,America/New_York,8359,WV
Brookhaven,US,39.61175,-79.90451,America/New_York,5171,WV
Buckhannon,US,38.99399,-80.23203,America/New_York,5657,WV
Charles Town,US,39.28899,-77.85972,America/New_York,5899,WV
Charleston,US,38.34982,-81.63262,America/New_York,46838,WV
Cheat Lake,US,39.67202,-79.85339,America/New_York,7988,WV
Clarksburg,US,39.28065,-80.34453,America/New_York,16152,WV
Cross Lanes,US,38.42037,-81.79068,America/New_York,9995,WV
Dunbar,US,38.36065,-81.73735,America/New_York,7659,WV
Elkins,US,38.92594,-79.84673,America/New_York,7226,WV
Fairmont,US,39.48508,-80.14258,America/New_York,18733,WV
Grafton,US,39.34092,-80.01897,America/New_York,5148,WV
Huntington,US,38.41925,-82.44515,America/New_York,48638,WV
Hurricane,US,38.43259,-82.02014,America/New_York,6493,WV
Keyser,US,39.44093,-78.97392,America/New_York,5248,WV
Martinsburg,US,39.45621,-77.96389,America/New_York,17700,WV
Morgantown,US,39.62953,-79.9559,America/New_York,30708,WV
Moundsville,US,39.92035,-80.74314,America/New_York,8710,WV
New Martinsville,US,39.64452,-80.8576,America/New_York,5218,WV
Nitro,US,38.41481,-81.84402,America/New_York,6763,WV
Oak Hill,US,37.97233,-81.14871,America/New_York,8140,WV
Parkersburg,US,39.26674,-81.56151,America/New_York,30991,WV
Pea Ridge,US,38.41397,-82.31987,America/New_York,6650,WV
Princeton,US,37.36623,-81.10259,America/New_York,6035,WV
Saint Albans,US,38.38565,-81.83624,America/New_York,11044,WV
South Charleston,US,38.36843,-81.69957,America/New_York,13045,WV
Teays Valley,US,38.45009,-81.9293,America/New_York,13175,WV
Vienna,US,39.32702,-81.54846,America/New_York,10573,WV
Sherwood,US,34.81509,-92.22432,America/Chicago,30517,AR
Franklin,US,39.48061,-86.05499,America/Indiana/Indianapolis,24598,IN
Mount Vernon,US,39.29761,-76.6158,America/New_York,5497,MD
Chillicothe,US,39.33312,-82.9824,America/New_York,21727,OH
Bay City,US,28.98276,-95.9694,America/Chicago,17598,TX
Alabaster,US,33.24428,-86.81638,America/Chicago,32707,AL
Albertville,US,34.26783,-86.20878,America/Chicago,21462,AL
Alexander City,US,32.94401,-85.95385,America/Chicago,14718,AL
Andalusia,US,31.30808,-86.48243,America/Chicago,9063,AL
Anniston,US,33.65983,-85.83163,America/Chicago,22347,AL
Arab,US,34.31815,-86.49582,America/Chicago,8295,AL
Athens,US,34.80243,-86.97219,America/Chicago,24966,AL
Atmore,US,31.02379,-87.49387,America/Chicago,10049,AL
Attalla,US,34.02176,-86.08859,America/Chicago,5899,AL
Auburn,US,32.60986,-85.48078,America/Chicago,62059,AL
Cos Cob,US,41.03343,-73.59957,America/New_York,6770,CT
Canton,US,40.55809,-90.03512,America/Chicago,14211,IL
Glendale Heights,US,41.9146,-88.06486,America/Chicago,34208,IL
Cromwell,US,41.5951,-72.64537,America/New_York,13750,CT
East Falmouth,US,41.57844,-70.55864,America/New_York,6038,MA
North Andover,US,42.6987,-71.13506,America/New_York,28222,MA
Revere,US,42.40843,-71.01199,America/New_York,53422,MA
Danbury,US,41.39482,-73.45401,America/New_York,84657,CT
Darien,US,41.07871,-73.46929,America/New_York,20732,CT
Rockland,US,44.10369,-69.10893,America/New_York,7237,ME
Inkster,US,42.2942,-83.30993,America/Detroit,24672,MI
Derby,US,41.32065,-73.089,America/New_York,12700,CT
Yardville,US,40.18122,-74.66432,America/New_York,7186,NJ
Watervliet,US,42.73008,-73.70123,America/New_York,10214,NY
Cleveland Heights,US,41.52005,-81.55624,America/New_York,44962,OH
East Haddam,US,41.45315,-72.4612,America/New_York,9042,CT
East Hartford,US,41.78232,-72.61203,America/New_York,51252,CT
East Haven,US,41.27621,-72.86843,America/New_York,29257,CT
Carnegie,US,40.40868,-80.08339,America/New_York,7931,PA
East Norwalk,US,41.10565,-73.39845,America/New_York,84530,CT
Roxborough,US,40.03817,-75.2224,America/New_York,14131,PA
Easton,US,41.25287,-73.29734,America/New_York,7625,CT
Ellington,US,41.90399,-72.46981,America/New_York,14693,CT
Enfield,US,41.97621,-72.59176,America/New_York,45212,CT
Fairfield,US,41.14121,-73.26373,America/New_York,59052,CT
Farmington,US,41.71982,-72.83204,America/New_York,25000,CT
Glastonbury,US,41.71232,-72.60815,America/New_York,31876,CT
Glastonbury Center,US,41.70093,-72.59953,America/New_York,7387,CT
Greenwich,US,41.02649,-73.62846,America/New_York,12942,CT
Groton,US,41.3501,-72.07841,America/New_York,9221,CT
Guilford,US,41.28899,-72.68176,America/New_York,22498,CT
Hamden,US,41.39593,-72.89677,America/New_York,59847,CT
Hartford,US,41.76371,-72.68509,America/New_York,121054,CT
Hebron,US,41.65788,-72.36592,America/New_York,9298,CT
Kensington,US,41.63538,-72.76871,America/New_York,8459,CT
Killingly Center,US,41.83871,-71.86924,America/New_York,17282,CT
Killingworth,US,41.35815,-72.5637,America/New_York,6174,CT
Ledyard,US,41.43982,-72.01424,America/New_York,15212,CT
Madison,US,41.27954,-72.59843,America/New_York,19100,CT
Manchester,US,41.77593,-72.52148,America/New_York,30577,CT
Mansfield City,US,41.76593,-72.23369,America/New_York,26439,CT
Meriden,US,41.53815,-72.80704,America/New_York,59988,CT
Middlebury,US,41.52787,-73.12761,America/New_York,6974,CT
Middletown,US,41.56232,-72.65065,America/New_York,46756,CT
Milford,US,41.22232,-73.0565,America/New_York,52759,CT
Montville Center,US,41.47899,-72.15119,America/New_York,20180,CT
Naugatuck,US,41.48593,-73.05066,America/New_York,31538,CT
New Britain,US,41.66121,-72.77954,America/New_York,72808,CT
New Canaan,US,41.14676,-73.49484,America/New_York,19738,CT
New Fairfield,US,41.46648,-73.48568,America/New_York,14126,CT
New Haven,US,41.30815,-72.92816,America/New_York,130322,CT
New London,US,41.35565,-72.09952,America/New_York,27179,CT
New Milford,US,41.57704,-73.40845,America/New_York,6523,CT
Newington,US,41.69788,-72.72371,America/New_York,30562,CT
North Branford,US,41.3276,-72.76732,America/New_York,14454,CT
North Haven,US,41.39093,-72.85954,America/New_York,24093,CT
North Stamford,US,41.13815,-73.54346,America/New_York,121230,CT
Norwalk,US,41.1176,-73.4079,America/New_York,88485,CT
Norwich,US,41.52426,-72.07591,America/New_York,39899,CT
Oakville,US,41.59343,-73.08539,America/New_York,9047,CT
Old Greenwich,US,41.02287,-73.56485,America/New_York,6611,CT
Old Saybrook,US,41.29177,-72.3762,America/New_York,10627,CT
Orange,US,41.27843,-73.02566,America/New_York,13956,CT
Oxford,US,41.43399,-73.11678,America/New_York,11345,CT
Pawcatuck,US,41.37732,-71.83368,America/New_York,5624,CT
Plainfield,US,41.67649,-71.91507,America/New_York,15498,CT
Plainville,US,41.67454,-72.85816,America/New_York,17328,CT
Plymouth,US,41.67204,-73.05289,America/New_York,12284,CT
Portland,US,41.57288,-72.64065,America/New_York,5862,CT
Prospect,US,41.50232,-72.97872,America/New_York,9476,CT
Putnam,US,41.9151,-71.90896,America/New_York,7214,CT
Ridgefield,US,41.28148,-73.49818,America/New_York,7645,CT
Riverside,US,41.03371,-73.57818,America/New_York,8416,CT
Rockville,US,41.86676,-72.44953,America/New_York,7474,CT
Seymour,US,41.39676,-73.07594,America/New_York,16562,CT
Shelton,US,41.31649,-73.09316,America/New_York,41296,CT
Sherwood Manor,US,42.01343,-72.56425,America/New_York,5410,CT
South Windsor,US,41.82371,-72.6212,America/New_York,24412,CT
Southbury,US,41.48148,-73.21317,America/New_York,19836,CT
Southwood Acres,US,41.9626,-72.57148,America/New_York,7657,CT
Stafford,US,41.98482,-72.28897,America/New_York,12029,CT
Stamford,US,41.05343,-73.53873,America/New_York,128874,CT
Storrs,US,41.80843,-72.24952,America/New_York,15344,CT
Stratford,US,41.18454,-73.13317,America/New_York,51384,CT
Terryville,US,41.67815,-73.01094,America/New_York,5387,CT
Thompson,US,41.95871,-71.86257,America/New_York,9358,CT
Thompsonville,US,41.99704,-72.59898,America/New_York,8577,CT
Tolland,US,41.87149,-72.36869,America/New_York,14891,CT
Torrington,US,41.80065,-73.12122,America/New_York,34906,CT
Trumbull,US,41.24287,-73.20067,America/New_York,36018,CT
Wallingford,US,41.45704,-72.82316,America/New_York,17712,CT
Waterbury,US,41.55815,-73.0515,America/New_York,108802,CT
West Hartford,US,41.76204,-72.74204,America/New_York,63268,CT
West Haven,US,41.27065,-72.94705,America/New_York,54927,CT
West Torrington,US,41.81843,-73.14372,America/New_York,36000,CT
Westport,US,41.14149,-73.3579,America/New_York,26391,CT
Wethersfield,US,41.71427,-72.65259,America/New_York,26668,CT
Willimantic,US,41.71065,-72.20813,America/New_York,17737,CT
Wilton,US,41.19537,-73.4379,America/New_York,18062,CT
Winchester Center,US,41.9001,-73.13483,America/New_York,10830,CT
Windham,US,41.69982,-72.15702,America/New_York,23072,CT
Windsor,US,41.8526,-72.6437,America/New_York,28778,CT
Windsor Locks,US,41.92926,-72.62731,America/New_York,12498,CT
Winsted,US,41.92121,-73.06011,America/New_York,7712,CT
Wolcott,US,41.60232,-72.98677,America/New_York,16639,CT
Woodbridge,US,41.3526,-73.00844,America/New_York,9355,CT
Woodbury,US,41.54454,-73.209,America/New_York,9755,CT
Algona,US,43.06997,-94.23302,America/Chicago,5470,IA
Altoona,US,41.64416,-93.46466,America/Chicago,16984,IA
Ames,US,42.03471,-93.61994,America/Chicago,65060,IA
Anamosa,US,42.10834,-91.28516,America/Chicago,5469,IA
Ankeny,US,41.72971,-93.60577,America/Chicago,56764,IA
Asbury,US,42.51445,-90.75152,America/Chicago,5291,IA
Atlantic,US,41.4036,-95.01388,America/Chicago,6833,IA
Bettendorf,US,41.52448,-90.51569,America/Chicago,35505,IA
Boone,US,42.0597,-93.88023,America/Chicago,12692,IA
Burlington,US,40.80754,-91.11292,America/Chicago,25410,IA
Carroll,US,42.06582,-94.86693,America/Chicago,9968,IA
Cedar Falls,US,42.52776,-92.44547,America/Chicago,41255,IA
Cedar Rapids,US,42.00833,-91.64407,America/Chicago,130405,IA
Centerville,US,40.73418,-92.87409,America/Chicago,5372,IA
Centerville,US,42.09276,-93.93551,America/Chicago,5745,IA
Charles City,US,43.06636,-92.67241,America/Chicago,7455,IA
Cherokee,US,42.74943,-95.55167,America/Chicago,5030,IA
Clarinda,US,40.73981,-95.038,America/Chicago,5418,IA
Clear Lake,US,43.13802,-93.37937,America/Chicago,7590,IA
Clinton,US,41.84447,-90.18874,America/Chicago,26064,IA
Clive,US,41.60304,-93.72411,America/Chicago,15447,IA
Coralville,US,41.6764,-91.58045,America/Chicago,20608,IA
Council Bluffs,US,41.26194,-95.86083,America/Chicago,62597,IA
Creston,US,41.0586,-94.36135,America/Chicago,7854,IA
Davenport,US,41.52364,-90.57764,America/Chicago,102582,IA
De Witt,US,41.82336,-90.53819,America/Chicago,5242,IA
Decorah,US,43.30331,-91.78571,America/Chicago,7907,IA
Denison,US,42.01777,-95.35528,America/Chicago,8334,IA
Des Moines,US,41.60054,-93.60911,America/Chicago,214133,IA
Dubuque,US,42.50056,-90.66457,America/Chicago,58799,IA
Eldridge,US,41.65809,-90.58458,America/Chicago,6232,IA
Estherville,US,43.40163,-94.83276,America/Chicago,6011,IA
Fairfield,US,41.00863,-91.96267,America/Chicago,9892,IA
Fort Dodge,US,42.49747,-94.16802,America/Chicago,24649,IA
Fort Madison,US,40.62976,-91.31515,America/Chicago,10717,IA
Glenwood,US,41.04694,-95.74251,America/Chicago,5253,IA
Grimes,US,41.68832,-93.79106,America/Chicago,10676,IA
Grinnell,US,41.74305,-92.72241,America/Chicago,9141,IA
Harlan,US,41.65304,-95.32555,America/Chicago,5002,IA
Hiawatha,US,42.03583,-91.68212,America/Chicago,7199,IA
Independence,US,42.4686,-91.88934,America/Chicago,6028,IA
Indianola,US,41.35805,-93.55744,America/Chicago,15467,IA
Iowa City,US,41.66113,-91.53017,America/Chicago,74220,IA
Iowa Falls,US,42.52248,-93.25131,America/Chicago,5195,IA
Johnston,US,41.67304,-93.69772,America/Chicago,20871,IA
Keokuk,US,40.39727,-91.38487,America/Chicago,10609,IA
Knoxville,US,41.32083,-93.10937,America/Chicago,7248,IA
Le Mars,US,42.79416,-96.16558,America/Chicago,9761,IA
Manchester,US,42.48415,-91.45543,America/Chicago,5073,IA
Maquoketa,US,42.06891,-90.66569,America/Chicago,5989,IA
Marion,US,42.03417,-91.59768,America/Chicago,37330,IA
Marshalltown,US,42.04943,-92.90798,America/Chicago,27620,IA
Mason City,US,43.15357,-93.20104,America/Chicago,27366,IA
Mount Pleasant,US,40.96364,-91.55794,America/Chicago,8433,IA
Muscatine,US,41.42447,-91.04321,America/Chicago,23968,IA
Nevada,US,42.02277,-93.45243,America/Chicago,6831,IA
Newton,US,41.69971,-93.04798,America/Chicago,15125,IA
North Liberty,US,41.74918,-91.59795,America/Chicago,15931,IA
Norwalk,US,41.47555,-93.67883,America/Chicago,10135,IA
Oelwein,US,42.67332,-91.9135,America/Chicago,6153,IA
Orange City,US,43.00721,-96.05835,America/Chicago,6198,IA
Oskaloosa,US,41.29639,-92.64436,America/Chicago,11607,IA
Ottumwa,US,41.02001,-92.4113,America/Chicago,24624,IA
Pella,US,41.40805,-92.91631,America/Chicago,10363,IA
Perry,US,41.8386,-94.10718,America/Chicago,8089,IA
Pleasant Hill,US,41.58388,-93.51994,America/Chicago,9314,IA
Red Oak,US,41.00972,-95.22555,America/Chicago,5472,IA
Sheldon,US,43.18109,-95.85613,America/Chicago,5088,IA
Shenandoah,US,40.76555,-95.37221,America/Chicago,5021,IA
Sioux Center,US,43.07971,-96.17558,America/Chicago,7461,IA
Sioux City,US,42.49999,-96.40031,America/Chicago,82821,IA
Spencer,US,43.14136,-95.14444,America/Chicago,11212,IA
Spirit Lake,US,43.42218,-95.10222,America/Chicago,5018,IA
Storm Lake,US,42.64109,-95.20972,America/Chicago,10910,IA
Urbandale,US,41.62666,-93.71217,America/Chicago,44062,IA
Vinton,US,42.16861,-92.02351,America/Chicago,5148,IA
Washington,US,41.29918,-91.69294,America/Chicago,7408,IA
Waterloo,US,42.49276,-92.34296,America/Chicago,68460,IA
Waukee,US,41.61166,-93.88523,America/Chicago,18990,IA
Waverly,US,42.72581,-92.47546,America/Chicago,10066,IA
Webster City,US,42.46942,-93.81605,America/Chicago,7814,IA
